,도로명,링크아이디,시점명,종점명,거리,차선수,평균속도,좌표
646,국회대로,1180030100,남부교육청앞,여의2교,148.0,4.0,25.909317548323095,"LINESTRING(191992.626799 447301.320072, 192036.58027 447309.883382, 192071.758347 447321.658571, 192130.933457 447351.913795)"
647,국회대로,1180030600,영등포경찰서,영등포전화국,235.0,4.0,31.978253632232462,"LINESTRING(191414.129468 447400.465978, 191506.743308 447368.141877, 191584.449811 447350.871007, 191641.445455 447343.253057)"
648,국회대로,1180030700,영등포전화국,영등포경찰서,233.0,4.0,27.75987095174091,"LINESTRING(191643.035219 447355.147284, 191586.55034 447362.696966, 191510.033512 447379.703422, 191418.083782 447411.795735)"
649,국회대로,1180031400,의원회관앞,여의2교,272.0,4.0,27.950510032642093,"LINESTRING(192356.989768 447504.160452, 192287.414566 447461.624862, 192217.839365 447419.089272, 192125.07243 447362.375152)"
650,국회대로,1180031500,여의2교,의원회관앞,272.0,4.0,26.099176067268306,"LINESTRING(192131.331695 447352.13691, 192200.906897 447394.6725, 192270.482098 447437.20809, 192363.249033 447493.92221)"
651,국회대로,1180031800,영등포구청,영등포경찰서,540.0,5.0,30.954236319124426,"LINESTRING(190908.338889 447588.04121, 190938.687532 447571.739864, 191294.618961 447444.268074, 191414.04183 447400.49733)"
652,국회대로,1180031900,영등포경찰서,영등포구청,538.0,4.0,31.333761424731186,"LINESTRING(191418.171419 447411.764383, 191298.706803 447455.550429, 190943.576779 447582.735207, 190914.01722 447598.612708)"
653,국회대로,1180033200,국회의사당역,의원회관앞,379.0,4.0,23.891692668330776,"LINESTRING(192656.673799 447735.759528, 192597.141524 447687.685091, 192424.874452 447554.938998, 192356.526993 447503.847015)"
654,국회대로,1180033300,의원회관앞,국회의사당역,380.0,4.0,29.964028489823352,"LINESTRING(192363.711809 447494.235646, 192432.129549 447545.380166, 192604.574369 447678.263229, 192664.21296 447726.423519)"
655,국회대로,1180034000,경인고속입구,영등포구청,431.0,3.0,28.438796138952892,"LINESTRING(190538.805534 447809.099942, 190584.031909 447787.61681, 190766.665765 447674.174025, 190908.060829 447588.200274)"
656,국회대로,1180034100,영등포구청,경인고속입구,432.0,4.0,29.15592405113928,"LINESTRING(190914.295281 447598.453644, 190772.948999 447684.397734, 190589.790332 447798.166505, 190543.954334 447819.939216)"
657,국회대로,1180035600,목동교동단,경인고속입구,285.0,3.0,33.91423117479519,"LINESTRING(190265.314734 447885.831206, 190347.647531 447862.704784, 190429.980327 447839.578361, 190539.75739 447808.743131)"
658,국회대로,1180035700,경인고속입구,목동교동단,285.0,4.0,37.99278529825909,"LINESTRING(190543.002478 447820.296027, 190460.669681 447843.42245, 190378.336884 447866.548872, 190268.559822 447897.384102)"
659,국회대로,1180036400,서강대교남단,국회의사당역,520.0,4.0,27.43588732078853,"LINESTRING(193065.537364 448057.869737, 193032.877869 448028.911353, 192845.099056 447881.174343, 192656.777668 447735.84153)"
660,국회대로,1180036500,국회의사당역,서강대교남단,521.0,4.0,25.092927763376856,"LINESTRING(192664.10909 447726.341517, 192852.474908 447871.708618, 193040.575128 448019.698498, 193073.498623 448048.890965)"
661,국회대로,1180037000,목동교서단,목동교동단,220.0,5.0,33.633267561123915,"LINESTRING(190052.843237 447942.790808, 190054.818619 447942.261241, 190145.060771 447918.068835, 190265.383639 447885.812294)"
662,국회대로,1180037100,목동교동단,목동교서단,220.0,3.0,42.889771609383004,"LINESTRING(190268.490917 447897.403015, 190178.248766 447921.595421, 190088.006614 447945.787828, 190055.873824 447954.402089)"
663,국회대로,1180041000,서강대교북단,서강대교남단,1424.0,3.0,39.25038283250127,"LINESTRING(193731.282288 449314.081196, 193706.073902 449265.928027, 193615.641402 449092.878533, 193524.822729 448918.360219, 193429.589371 448740.81017, 193346.351928 448581.312289, 193248.720161 448399.269762, 193158.682006 448230.25888, 193064.244509 448056.242231)"
664,국회대로,1180041100,서강대교남단,서강대교북단,1424.0,3.0,49.748785018241165,"LINESTRING(193074.791479 448050.518471, 193169.251079 448224.575849, 193259.303174 448393.612898, 193356.959047 448575.700372, 193440.196357 448735.197998, 193535.433006 448912.754182, 193626.281518 449087.329835, 193716.70723 449260.366341, 193741.9136 449308.515659)"
665,군자로,1040014000,군자동주민센터,화양삼거리,871.0,1.0,17.899422683051714,"LINESTRING(206624.864343 450534.38145, 206559.315319 450495.510092, 206355.083958 450364.074675, 206332.927261 450344.514927, 206310.495972 450316.782982, 206297.53404 450294.048687, 206287.005815 450260.656306, 206278.015112 450157.182279, 206224.22329 449839.929773)"
666,군자로,1040014100,화양삼거리,군자동주민센터,861.0,1.0,19.12399543970814,"LINESTRING(206236.054429 449837.923742, 206289.927828 450155.657372, 206298.846703 450258.304732, 206308.59337 450289.218246, 206320.438324 450309.993442, 206341.623901 450336.185305, 206362.343372 450354.476282, 206565.624904 450485.300425, 206630.985175 450524.05985)"
667,금낭화로,1150017800,방화2동,공항시장역,283.0,2.0,27.270796002944188,"LINESTRING(183363.730973 452048.052756, 183366.26304 451963.228492, 183368.795108 451878.404229, 183372.171198 451765.305211)"
668,금낭화로,1150017900,공항시장역,방화2동,285.0,2.0,14.761708101318485,"LINESTRING(183381.566261 451762.186939, 183378.517554 451847.716496, 183375.468847 451933.246053, 183371.403905 452047.285462)"
669,금낭화로,1150018800,방신종합시장입구,방화2동,472.0,2.0,28.379969550051204,"LINESTRING(183345.986902 452519.698315, 183351.310123 452378.204647, 183356.633344 452236.710979, 183363.730973 452048.052756)"
670,금낭화로,1150018900,방화2동,방신종합시장입구,473.0,2.0,25.155844678059395,"LINESTRING(183371.403905 452047.285462, 183366.243694 452189.140055, 183361.083484 452330.994647, 183354.203203 452520.134103)"
671,금낭화로,1150019600,방화사거리,방신종합시장입구,145.0,2.0,19.228603774641577,"LINESTRING(183340.738987 452664.111244, 183342.313362 452620.787366, 183343.887736 452577.463487, 183345.986902 452519.698315)"
672,금낭화로,1150019700,방신종합시장입구,방화사거리,145.0,2.0,13.510715189772146,"LINESTRING(183354.203203 452520.134103, 183352.628829 452563.457982, 183351.054454 452606.781861, 183348.955288 452664.547032)"
673,금낭화로,1150020400,방화5단지교차로,방화사거리,328.0,2.0,18.78936413530466,"LINESTRING(183409.323979 452980.202126, 183357.906008 452866.439755, 183339.277292 452688.803851, 183338.848068 452664.434803)"
674,금낭화로,1150020500,방화사거리,방화5단지교차로,323.0,2.0,17.939389528929855,"LINESTRING(183350.846207 452664.223474, 183351.266245 452688.071015, 183369.638576 452863.262132, 183420.258933 452975.259779)"
675,금낭화로,1150021200,방화역,방화5단지교차로,284.0,2.0,17.379252024129542,"LINESTRING(183495.038336 453250.468962, 183469.248572 453169.191963, 183443.458809 453087.914964, 183409.072458 452979.545631)"
676,금낭화로,1150021300,방화5단지교차로,방화역,284.0,2.0,23.765614399321557,"LINESTRING(183420.510455 452975.916274, 183446.300218 453057.193274, 183472.089981 453138.470273, 183506.476333 453246.839606)"
677,금낭화로,1150021800,방화119안전센터,방화역,157.0,2.0,18.19498299091142,"LINESTRING(183542.362027 453400.223277, 183528.164279 453355.294958, 183513.96653 453310.366639, 183495.036199 453250.462214)"
678,금낭화로,1150021900,방화역,방화119안전센터,157.0,2.0,28.339765368983613,"LINESTRING(183506.47847 453246.846354, 183520.676218 453291.774673, 183534.873967 453336.702992, 183553.804298 453396.607418)"
679,금하로,1170000700,시흥대교 서단(광명),시흥사거리,712.0,3.0,19.894837797619047,"LINESTRING(190562.859613 439175.494405, 190800.993037 439281.131863, 191203.089982 439487.440967)"
680,금하로,1170000800,시흥사거리,시흥대교 서단(광명),712.0,3.0,25.294199404761905,"LINESTRING(191197.611964 439498.117638, 190795.810348 439291.960063, 190556.509601 439189.252765)"
681,금하로,1170002100,은행나무사거리,시흥벽산아파트,1594.0,2.0,22.30313640873016,"LINESTRING(191680.893391 439204.76871, 192000.308858 439034.575089, 192014.760789 439028.327413, 192037.096772 439022.701443, 192141.425344 439008.599139, 192156.155968 439002.937549, 192237.490366 438967.574822, 192256.724153 438962.960676, 192425.357085 438959.543241, 192446.617156 438961.793229, 192510.847703 438982.816448, 192523.679067 438984.224891, 192536.544831 438980.415274, 192581.813253 438955.487459, 192600.361135 438950.362855, 192706.891028 438928.995053, 192724.752488 438930.128287, 192870.815032 438952.697193, 192899.253369 438954.270023, 192952.156888 438954.760269, 192979.43966 438951.477794, 192990.60797 438952.105113, 193004.148979 438958.460416, 193011.983147 438978.065418, 193013.943859 439059.472714, 193011.95948 439070.188361, 193002.037585 439095.191536, 192993.318155 439142.527255, 192987.815176 439151.975902)"
682,금하로,1170002200,시흥벽산아파트,은행나무사거리,1569.0,2.0,19.365396153353817,"LINESTRING(192975.820731 439151.610846, 192973.738949 439141.733504, 192972.680614 439127.975143, 192969.890646 439105.907182, 192969.890646 439087.650896, 192972.271901 439074.95087, 192997.671952 439000.338221, 192999.882452 438980.122273, 192994.763156 438967.311239, 192987.613966 438963.955856, 192979.822838 438963.518232, 192952.820758 438966.766936, 192898.866232 438966.266951, 192869.564475 438964.646368, 192723.453733 438942.070014, 192707.704912 438941.070818, 192603.142555 438962.043972, 192586.367277 438966.678822, 192541.196335 438991.552958, 192524.770406 438996.416757, 192508.299424 438994.608809, 192444.091295 438973.592927, 192424.84517 438971.556079, 192258.263143 438974.931951, 192241.311468 438978.998624, 192160.70298 439014.045738, 192144.421946 439020.303215, 192039.373178 439034.50287, 192018.632304 439039.727065, 192005.519845 439045.395677, 191686.536286 439215.359165)"
683,금하로,1170002300,시흥사거리,은행나무사거리,573.0,2.0,17.71912435995904,"LINESTRING(191200.467303 439486.78043, 191271.248807 439488.153028, 191292.814531 439487.089973, 191307.768431 439483.124242, 191321.407834 439475.053772, 191680.108343 439205.268815)"
684,금하로,1170002400,은행나무사거리,시흥사거리,581.0,2.0,19.682922203020993,"LINESTRING(191687.321333 439214.859059, 191328.090141 439485.043151, 191312.449854 439494.29755, 191294.66831 439499.013163, 191271.428092 439500.158761, 191200.234643 439498.778174)"
685,금호로,1010006100,광희문,청구역,674.0,1.0,19.356975830453152,"LINESTRING(200897.426933 451677.529244, 200897.084779 451619.448646, 200901.272995 451558.800059, 200911.047858 451510.65411, 200912.609023 451475.944958, 200906.769526 451420.344743, 200910.692847 451383.693058, 200918.060526 451367.90921, 200930.73757 451331.295326, 200948.512023 451306.740285, 200975.611158 451288.076952, 201045.87425 451256.375873, 201084.702889 451243.26966, 201215.659855 451190.921921)"
686,금호로,1010006200,청구역,광희문,660.0,1.0,22.75935693484383,"LINESTRING(201220.113973 451202.06467, 201088.851931 451254.534357, 201050.271278 451267.556865, 200981.529339 451298.571634, 200957.020676 451315.450894, 200941.497293 451336.896129, 200929.196893 451372.422189, 200922.41195 451386.957636, 200918.836791 451420.356777, 200924.637308 451475.585839, 200922.99377 451512.126372, 200913.190109 451560.414168, 200909.086551 451619.836834, 200909.068623 451678.058412)"
687,금호로,1030008300,금호사거리,서울숲푸르지오아파트,604.0,2.0,18.037877032130055,"LINESTRING(202272.688986 449837.617457, 202256.601584 449783.706186, 202152.251336 449495.330795, 202126.175359 449460.313175, 202108.143969 449439.596259, 202087.810699 449418.112049, 202039.087581 449369.388931, 202016.379564 449346.261084, 201989.206566 449317.9417)"
688,금호로,1030008400,서울숲푸르지오아파트,금호사거리,409.0,3.0,18.86848059875832,"LINESTRING(202212.879491 449484.866558, 202205.590205 449490.621257, 202174.514831 449492.155843, 202168.760132 449494.841369, 202163.389079 449501.363362, 202264.549545 449780.713149, 202280.735117 449834.953404)"
689,금호로,1030011300,금호동벽산아파트삼거리,금호사거리,495.0,2.0,22.282021593381977,"LINESTRING(202225.081675 450317.996159, 202241.252781 450253.037631, 202249.874772 450216.826175, 202252.828927 450200.617829, 202255.86466 450175.415034, 202259.790603 450158.670049, 202268.278226 450135.430385, 202294.511336 450077.576793, 202298.789061 450060.582781, 202300.980381 450037.258044, 202300.624694 450014.061622, 202295.130958 449988.266294, 202286.052155 449952.115078, 202270.573821 449837.085577)"
690,금호로,1030011400,금호사거리,금호동벽산아파트삼거리,500.0,2.0,20.806707269265235,"LINESTRING(202282.466636 449835.485284, 202297.855028 449949.846362, 202306.822475 449985.554166, 202312.605334 450012.707044, 202312.989008 450037.728668, 202310.650461 450062.620518, 202305.885283 450081.55102, 202279.394436 450139.973017, 202271.309415 450162.11033, 202267.699233 450177.508526, 202264.699453 450202.412838, 202261.622754 450219.293539, 202252.912213 450255.876894, 202236.726269 450320.895024)"
691,금호로,1030012700,신금호역,금호동벽산아파트삼거리,539.0,2.0,22.768237503200204,"LINESTRING(201763.688931 450562.321463, 201863.139277 450463.096747, 201888.929552 450446.417151, 201920.325044 450432.794031, 202024.553206 450406.731986, 202039.805226 450402.174788, 202152.002057 450349.597549, 202194.992492 450322.853229, 202229.351555 450313.649903)"
692,금호로,1030012800,금호동벽산아파트삼거리,신금호역,533.0,2.0,18.927433411738352,"LINESTRING(202232.456389 450325.24128, 202199.81836 450333.983614, 202157.737461 450360.162112, 202044.092348 450413.418039, 202027.728034 450418.307583, 201924.194965 450444.195822, 201894.614745 450457.03126, 201870.718874 450472.485669, 201772.164571 450570.816375)"
693,금호로,1030014900,청구역,신금호역,1083.0,2.0,19.582049155145928,"LINESTRING(201215.13241 451191.162938, 201321.115258 451136.395462, 201435.772924 451083.957867, 201458.122041 451081.409635, 201482.84004 451084.418879, 201507.439479 451093.395072, 201529.040462 451107.223732, 201548.608343 451137.600094, 201561.599074 451150.917525, 201576.627375 451156.945724, 201598.301468 451153.924808, 201630.574454 451144.257284, 201647.428474 451136.484071, 201657.473835 451124.658913, 201659.450544 451109.783409, 201659.47258 450999.898723, 201693.058003 450909.825938, 201739.372214 450807.7191, 201751.920935 450774.360888, 201761.159589 450725.214437, 201763.032349 450671.441139, 201761.927085 450566.632189)"
694,금호로,1030015000,신금호역,청구역,1096.0,2.0,20.948101510496674,"LINESTRING(201773.926418 450566.50565, 201775.034552 450671.586779, 201773.120724 450726.539287, 201763.521016 450777.60642, 201750.464263 450812.315132, 201704.157257 450914.406085, 201671.472146 451002.064322, 201671.450384 451110.578418, 201668.904369 451129.738186, 201654.8593 451146.271703, 201634.830202 451155.509288, 201600.86637 451165.683313, 201575.122462 451169.271476, 201554.779041 451161.111259, 201539.174631 451145.114417, 201520.368378 451115.920377, 201502.083477 451104.214628, 201480.021511 451096.164344, 201458.076017 451093.492633, 201439.028385 451095.664432, 201326.36824 451147.188479, 201220.641418 451201.823653)"
